Topic,Title,ID,Comments,Noushin,Khiem,Anno-3,Label,Likes
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,How can someone that had SEVENTEEN COMPLAINS be still in his job? HOLY SH!T,0,0,0,0,15656.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"。　　　　•　 　ﾟ　　。
　　.　　　.　　　 　　.　　　　　。　　 。　.
　.　　 。　 ඞ 。　 . •
• Black was not the Impostor. 。　.",0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,6:06 people tell him to get off and yet the foolish cop takes out his gun to threaten civilians from stopping him true terrorist action there,0,0,0,0,16.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Oh my God I am claustrophobic too and I can't even imagine the pain....,0,0,0,0,2.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"This make me feel so sad🥺 , but I can't do anything about it so let's just pray for them , ❤️ from Philippines",0,0,0,0,35.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,If nobody recorded this then the cops would have lied about everything.,0,0,0,0,3086.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"He died of a heart attack caused by a overdose of fentanyl, he didn’t die of asphyxiation",1,1,1,1,60.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Why was there so much security footage cut out!,0,0,1,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,You’ve all fallen for a psy op,0,0,1,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Smoking on that George floyd pack 💨,0,0,0,0,2.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,IF THIS WASN'T RECORDED THEY WOULD HAVE SAID HE DIED OF A HEART PROBLEM AND CASE CLOSED,0,0,0,0,3167.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Everything is shown on the leaked full video.,0,1,1,1,5.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,8 minutes and 46 seconds,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"I still don’t understand why that police officer kept his knee on Floyd for that long,",0,0,0,0,2.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"thanks for this video it really helped, i didn’t really get the whole thing this video is super helpful and the editing is on point",0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"The General Problem is in America. 
Germans: ACAB!",0,0,0,0,10.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,I'm cryinggggggg wah wah wah,0,0,0,0,2.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"Man the US is scary, imagine they can do this in daytime, its like medival times broad daylight killing",0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"Derek: Get in the car
Also Derek: Doesn't allow him to move
George: I can't breathe
Derek: Still doesn't allow him to move",0,0,0,0,6.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"The cop watched his face the whole time while murdering him, an absolutely psycho. A murderer",0,0,0,0,3068.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,And y'all still don't realise that he went to jail for drugs held a pregnant woman hostage with a gun to her belly and drunk drived and nearly killed people...,1,1,1,1,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"“7 minutes, 7 minutes is all I can spare to play with you”
-Albert Wesker",0,0,0,0,16.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"I just didn't got something
he was already dead why was he continuing killing him?",0,0,0,0,6.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"Guys we need to lend a brain to that Derek guy. He tells Floyd to get up, but guess what? He can’t, since ur on his neck and chest",0,0,0,0,8.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Imagine when phones or cameras didnt exist..,0,0,0,0,1828.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"""Where is the love?""",0,0,0,0,2.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Floyd was scared,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,B. L. M 😭😭✊,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,i don't know why but I couldn't hold back tears when I watched this,0,0,0,0,5.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Thumbs up to everyone that recorded,0,0,0,0,2629.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"Is this video evidence from the city or cellular footage? I don’t wanna sound crazy, but where are the witnesses?",0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Guys go watch the bodycam footage,0,0,1,0,5.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,A cop went in there and started CPR,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,It would’ve taken one good competent officer to take him away and calmly speak to him and accommodate with him.,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,wtf...dude looked proud with his knee on his neck.,0,0,0,0,1291.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,the dislikes are from people who dont like police brutality,0,0,0,0,12.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Too bad they never showed the part where he said “I can’t breathe” even before the officer had his knee on his neck. Y’all know he was on crack at this time right???? I mean don’t get the wrong idea. He didn’t deserve to die like this.,0,0,0,0,16.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,David Attenborough primitive primate video brought me here.,0,1,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,THE COP REALY STARTS LISTENING WHEN HE SAID GET OF HIM SO I CAN PUT HIM IN THE TRUCK,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Grown man calling for his mom and they still wont let him breathe. This is terrifying. Edit: nobody ends up in that position however if they follow the law,0,0,0,0,1382.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"God bless you george, we love you so much xxx",0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Thao was staring right at Floyd motionless with Chauvin’s knee on his neck. Thao flat out lied in his interview. I watched the entire 1 hour and 28 minute interview. He stammered the entire way through the explanation of what occurred that day.,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,5:55 is when George Floyd becomes black Jesus,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,What’s George doing in a car? He said himself that he couldn’t get into the police car cuz he was claustrophobic,0,0,0,0,6.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"When a grown man calls for his Mama, that is a desperate call already. Every police should know that.",0,0,0,0,579.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Thank y’all for on,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,🥺 to sad to watch. 😥,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,THE PEOPLE HAVE HAD ENOUGH!!,0,0,0,0,2.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Rip George Floyd 🙏🏻🙏🏻🙏🏻 ✊✊🏻✊🏼✊🏽✊🏾✊🏿,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,No matter how big and strong he looks.. calling out his mama when he felt that he is being killed.. my tears are falling..,0,0,0,0,616.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Teared me up calling for his mom,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Gurge flud 🙏,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"So sad 😥 , it's looks like , Roots , episodes I am watching",0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,those employees were DUMB. you confronted a person that you thought appeared out of control of himself. what would possess you to do that? if you were going to address the incident at all (him using the counterfeit bill) you're ONLY action should have been to call the cops. only other thing would be to let it go. i've worked in a convenience store before and i always said that anybody who came in acting funky i'm calling the cops. whatever policies i may have broken in the process resulting in termination would be fine by me. i'd be unharmed and able to get another job.,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,That was straight up murder in broad daylight.,0,0,0,0,1030.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"Idk about yall but when im popping percs its already hard to breath, imaging speedballing a lethal dose while also having a whole pig on your throat",0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"""I can't breathe """,0,0,0,0,7.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,He pulled him out of the car for no reason Derek should be sentenced for life in prison and also why wasn’t he fired befor if he had 18 complaints SMH 🤦‍♀️,0,0,0,0,2.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"I always try to stay neutral on things and see the whole picture. But sadly if I was a lawyer I would say Floyd died from stress, alcohol, and/or drugs. There is too much doubt for it to be a homicide.",0,0,0,0,5.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"The officer said ""get in the car"" he said ""I will .. But i can't move"" i really want to understand where did he resist. This is pure evil",0,0,0,0,961.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Now go watch the real FULL footage !,0,0,1,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Omg whats Happening... 🙄,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,I have a hunch .Chauvin knew exactly what he was doing . & was paid to do it . if I am correct .then Chauvin & whoever paid him are the enemies of us all . I hope someone will look into this & prove I am correct,0,0,1,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,This is so sad rip george we miss you 🕊 blm. ✊✊🏻✊🏼✊🏽✊🏾✊🏿✊🏿✊🏿✊🏿✊🏿✊🏿,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"Oh my god. This is brutal, bloody brutal. He called his ""mama"" that broke my heart. Rest in peace, bro!",0,0,0,0,2216.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,4:29,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Can we get 1 pack you for this dood who has his knee on George,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,😭😭😭😭😭😭,0,0,0,0,2.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Who else wanted to jump through the screen. Edit: thank you guys for all the likes. Black lives matter ✊🏿✊🏾✊🏽✊🏼✊🏻,0,0,0,0,657.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"I’ve heard that the prison industry in America is pretty, well, industrial. So that’s to something ponder on. Maybe c Johnny cash 💰",1,1,0,1,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,MONSTERS,0,0,0,0,2.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Weird that it wasn't age restricted back then,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,My heart broke when he started calling out for his mama. R.I.P George Floyd,0,0,0,0,326.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,✊🏿✊🏾✊🏽,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,0:44 he is kneeling all his weight on the guys head/neck.... well hopefully someone will show him the error of his ways.... maybe when he drops his soap....,0,0,0,0,2.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"HOW MESSED UP IS THAT !! THE EMS EMPLOYEES NEEDED THE FIRE FIGHTERS IN ORDER TO
RESUSCITATE A MAN IN CARDIAC ARREST ?? IN LAW ENFORCEMENT, WE CALL THAT A CLUE..",0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"My hearts went out to this man when he said ""mama""",0,0,0,0,492.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,I will say n word 🤭,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,😭😭😭😭😭😭😭😭,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,😭😭,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,How can someone do that,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,The question is how many more died without been seen in CAMERA ?,0,0,0,0,470.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Oh no they didnt quickly charge them!!!,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,:),0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,😭😭😭,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,This is so sad😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,This police man has serious mental issues! Seems like he's enjoying of suffocating a human being... That hurts!,0,0,0,0,946.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,every one stop watching,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,✊🏻✊🏼✊🏽✊🏾✊🏿,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,What did they need a firetruck for 😂,0,0,1,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,He over dosed that knee is on his back,0,0,0,0,5.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"Not many people mentioned that when the ambulance arrived, no one did CPR to him. They just let him die. Pathetic.",1,0,0,0,1623.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,😭😭😭😭😭,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,😔✊🏻✊🏼✊🏽✊🏾✊🏿,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,OMG rip,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,R.I.P he aint evan do nun they just doing to much like get off him,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,He called for his mama......omg that literally breaks my heart R.I.P George,0,0,0,0,524.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"This is my first time watching this, it's so painful in an indescribable way, the police were totally brutal",0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Bastars 🤬🤬🤬,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Thank you,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,😭🥺😡,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"He was calling for his Mama.
RIP George Floyd.",0,0,0,0,506.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,6:19 you cant tell me he doesnt have the most punchable face,0,0,0,0,8.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,😭😭😭😭,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,By the looks of that footage George Floyd probably died from shock and had an anxiety attack.,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,تحية لكل العرب,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"They told him to get up while pressing him down to the ground. He can’t answer them because he can’t breathe. And when he tries to get up they just use more violence. 
This is the worst thing I’ve ever seen 
Rest In Peace, George",0,0,0,0,3027.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Show the full footage,0,0,1,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,That makes me cry,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Wow...,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,You can't 'accidentally' kneel on someone's throat for 8 minutes,0,0,0,0,501.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,We love gorg,0,1,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,I DONT UNDERSTAND WHY U ALL ARGUE THAT THIS WAS OK.... IF THE COP DIDNT PUT HIS KNEE ON HIS NECK AND THE OTHER COP WAS NOT ON HIS BACK.... HE WOULD STILL BE ALIVE!!!!!,0,0,0,0,3.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,When will it stop?!?! Of course I'm talking about the media reporting black men killed by the police when white men are killed much more often.,1,1,0,1,6.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,now i feel like we need a police for the police .. smh,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,When he cried 'mama' he knew that he was passing away... So sad😖,0,0,0,0,429.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Figures one of the media outlets that never tell the full story,0,0,1,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,sabrinedenholm@gmail.com,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,I CANT BREATHE LOL THEN GET UP LOL THATS WHY HE DEADDDDDDDDDDDDDDDDDDDRR,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,"Wish Julian Assange got this much attention. Bet 99% of the ""inner city people"" don't even know who he is. We're doomed",0,1,1,1,18.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Huge respect to those guy's who filmed this and raise their voice against police.🙏🏼🙏🏼🙏🏼,0,0,0,0,947.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,He ate his fentanyl before being cuffed. Tell the truth you liars.,1,1,1,1,25.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,this is the funniest thing I have seen yet.. do you really believe what you just said?,0,0,1,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,I love you,0,0,0,0,1.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,Insane act 😞,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,This looks like a planned murder. Does not look like an accident.,1,0,0,0,422.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,lmao 😂😂😂😂😂👌🏿,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,gore found? or george floyd the god,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,I’ve been thinking abt this for a while now how is he talking if he can’t breathe 😭,0,0,0,0,0.0
Murder of George Floyd,How George Floyd Was Killed in Police Custody | Visual Investigations,https://www.youtube.com/watch?v=vksEJR9EPQ8,He would not be dead had he not resisted arrest we would also not be in the place we are now,1,1,0,1,0.0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"“Racism isn’t getting worse, it’s just getting filmed”
- Will Smith",0,0,0,0,2815.0
